timestamp_utc,profile,coord_x,coord_y,nbytes,repeats,repeat_index,dt,warmup,quant_k,size,scale,seed_strategy,memory_type,t_field_s,t_keystream_s,t_xor_s,t_decrypt_s,throughput_keystream_bps,throughput_xor_bps,keystream_sha256,field_fingerprint,token_fingerprint,keystream_preview_base64
2025-12-28T12:14:31.753763+00:00,tobi,12,34,1048576,3,1,0.01,1000,10000000.0,128,0.1,neighborhood3,opensimplex,0.17861927799822297,0.32532079899829114,0.028983312000491424,,3223206.1498333775,36178612.02274678,6f5d0740c3ea0fb01fe774cc3a1a863207bb92a569520837374723626f860fb4,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:32.822412+00:00,tobi,12,34,1048576,3,2,0.01,1000,10000000.0,128,0.1,neighborhood3,opensimplex,0.18304306100253598,0.3231832450001093,0.027844240998092573,,3244524.6349316323,37658631.09976067,6f5d0740c3ea0fb01fe774cc3a1a863207bb92a569520837374723626f860fb4,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:33.697467+00:00,tobi,12,34,1048576,3,0,0.01,1000,10000000.0,128,0.1,neighborhood3,perlin,0.08406605599884642,0.3328505040008167,0.0283217699980014,,3150291.158932501,37023674.72350759,7705c6adc5b804bc28da2f3bd31b685d6137c4bf5cd16c47cf875037e427cc59,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:34.604169+00:00,tobi,12,34,1048576,3,1,0.01,1000,10000000.0,128,0.1,neighborhood3,perlin,0.08392217199798324,0.32585376200222527,0.029655307000211906,,3217934.3075770265,35358797.66790164,7705c6adc5b804bc28da2f3bd31b685d6137c4bf5cd16c47cf875037e427cc59,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:35.473686+00:00,tobi,12,34,1048576,3,2,0.01,1000,10000000.0,128,0.1,neighborhood3,perlin,0.07861220099948696,0.3264340949972393,0.027984170003037434,,3212213.4791369387,37470326.97007581,7705c6adc5b804bc28da2f3bd31b685d6137c4bf5cd16c47cf875037e427cc59,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:36.578370+00:00,tobi,12,34,1048576,3,0,0.01,1000,10000000.0,128,0.1,window_mean_3x3,opensimplex,0.17407741799979704,0.35560361399984686,0.030321689999254886,,2948721.4379110658,34581713.619055115,8b8da750fe2c91131cd3d7d2c58b066b9edf6d09e6088647295920a2dee26b5a,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:37.721230+00:00,tobi,12,34,1048576,3,1,0.01,1000,10000000.0,128,0.1,window_mean_3x3,opensimplex,0.188568050001777,0.3595121399994241,0.02777426899774582,,2916663.676508058,37753504.874785475,8b8da750fe2c91131cd3d7d2c58b066b9edf6d09e6088647295920a2dee26b5a,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:38.795847+00:00,tobi,12,34,1048576,3,2,0.01,1000,10000000.0,128,0.1,window_mean_3x3,opensimplex,0.17893480800194084,0.3268779540012474,0.028716724998957943,,3207851.6986679332,36514470.2272996,8b8da750fe2c91131cd3d7d2c58b066b9edf6d09e6088647295920a2dee26b5a,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:39.717728+00:00,tobi,12,34,1048576,3,0,0.01,1000,10000000.0,128,0.1,window_mean_3x3,perlin,0.09118067099916516,0.3510348769996199,0.031190924997645197,,2987099.1992659904,33617983.438425235,8944f4d6d7c5ee71b68f554de3e240a90b8db5fb7620d68786e01568d894e844,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:40.654970+00:00,tobi,12,34,1048576,3,1,0.01,1000,10000000.0,128,0.1,window_mean_3x3,perlin,0.08659637900200323,0.3625064010011556,0.029083416000503348,,2892572.371423194,36054086.630740084,8944f4d6d7c5ee71b68f554de3e240a90b8db5fb7620d68786e01568d894e844,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
